NSC,CELL_NAME
800105,OVCAR_3
269142,RXF_393
756278,HCC_2998
800077,HCT_15
783840,MOLT_4
37364,T47D
132319,HL_60
609699,COLO205
303812,UACC_257
756324,SF_295
802113,MDA_MB_231
61805,MDA_MB_435
756272,IGROV1
756373,SF_268
129943,SK_MEL_28
131547,PC_3
756260,SNB_19
615484,KM12
756251,SR
663299,OVCAR_8
756355,SK_MEL_5
163027,EKVX
756260,UACC_62
33832,SF_295
615484,SK_MEL_5
665564,UO_31
756393,ACHN
756368,OVCAR_4
756331,U251
750690,ACHN
800077,COLO205
131547,ACHN
800851,SK_MEL_5
241240,HCC_2998
756140,U251
21206,SK_MEL_5
8120,SNB_19
800782,PC_3
178249,U251
767335,HT29
756397,HCC_2998
684906,HT29
624589,HCT_15
164011,MDA_N
756343,UACC_257
756232,KM12
756200,HCT_15
695404,MDA_MB_435
800936,KM12
269142,HOP_92
800780,MOLT_4
800959,M14
626923,LOXIMVI
637037,HL_60
756284,EKVX
767399,HCT_15
662382,OVCAR_4
70929,RPMI_8226
756200,RXF_393
800860,A549
767276,UACC_62
813783,PC_3
521777,HL_60
756202,HL_60
269142,A498
693567,IGROV1
241240,OVCAR_8
127755,IGROV1
708077,HCT_15
756391,UACC_257
38876,HCC_2998
800863,MOLT_4
645797,IGROV1
609395,DU_145
756331,SF_539
216128,MDA_MB_231
756173,MOLT_4
727368,UACC_257
800806,RXF_393
756356,RPMI_8226
800872,RXF_393
122819,HCT_15
800946,RXF_393
676182,RXF_393
268791,COLO205
732517,KM12
756327,U251
685357,NCI_ADR_RES
758667,OVCAR_3
767242,LOXIMVI
23759,UO_31
651646,NCI_H522
756168,RXF_393
643406,UO_31
800873,UACC_257
125066,OVCAR_4
767292,A549
756298,UACC_257
756337,SF_539
756258,U251
801006,HCC_2998
59729,MALME_3M
756388,SR
756381,MALME_3M
349155,OVCAR_8
609699,HL_60
756183,DU_145
651084,SNB_19
800938,MDA_MB_231
344025,MALME_3M
756364,UACC_62
164011,NCI_ADR_RES
1390,OVCAR_3
407286,SF_268
65346,MALME_3M
749675,KM12
9364,MDA_MB_231
182986,LOXIMVI
799328,U251
800847,SK_MEL_5
756431,SF_539
844,LOXIMVI
756288,IGROV1
630678,NCI_H522
756387,PC_3
308606,KM12
49842,U251
19893,HL_60
1026,SF_268
756200,HOP_92
676182,M14
695405,RPMI_8226
645777,KM12
800870,SNB_75
684906,T47D
354646,OVCAR_4
800813,MDA_MB_231
1026,LOXIMVI
767337,RPMI_8226
756355,MDA_MB_435
82151,EKVX
642492,MDA_MB_231
758194,HT29
634724,COLO205
94743,SNB_19
756324,SNB_75
756212,MALME_3M
800794,IGROV1
9856,RXF_393
6396,EKVX
767344,HL_60
330500,SR
684362,MDA_MB_231
803712,UO_31
756384,HCT_15
406472,T47D
650467,UO_31
77037,M14
127755,A498
178249,MALME_3M
767337,SK_MEL_5
756216,CCRF_CEM
79389,MALME_3M
758615,A549
756341,OVCAR_4
756149,MDA_MB_435
127755,KM12
24559,MDA_N
756459,SK_MEL_5
756386,IGROV1
303812,RPMI_8226
756177,NCI_H522
800779,T47D
756171,SF_295
750690,T47D
756272,SF_539
165563,IGROV1
178249,HT29
756342,RPMI_8226
354646,MDA_MB_231
296961,NCI_ADR_RES
664167,RXF_393
756384,UACC_62
49842,MOLT_4
756282,M14
800994,SK_MEL_28
767292,SK_MEL_5
637037,A549
800794,MDA_MB_231
800841,HCT_15
756168,SF_295
756309,OVCAR_8
338947,SF_539
276382,IGROV1
76411,SK_MEL_28
606195,MDA_MB_435
269142,HCC_2998
684906,A549
799328,SF_268
767336,LOXIMVI
354646,LOXIMVI
767344,PC_3
26980,MALME_3M
51148,HCT_15
34462,MOLT_4
77037,NCI_H522
756139,PC_3
756232,SF_295
756192,HCT_15
76411,NCI_H522
800841,SNB_75
756387,EKVX
756486,HCC_2998
32743,OVCAR_3
756282,COLO205
756276,SF_539
719345,MALME_3M
756201,OVCAR_4
799342,ACHN
756717,UACC_62
614495,ACHN
800086,DU_145
756410,SNB_19
767242,T47D
656667,RPMI_8226
8101,HCC_2998
767329,NCI_H522
800998,SF_268
791792,UACC_257
114781,COLO205
756170,KM12
756156,SK_MEL_5
800101,ACHN
65346,UACC_257
767269,SK_MEL_5
663285,MDA_MB_231
153858,RXF_393
756406,UACC_257
320846,CCRF_CEM
758667,RPMI_8226
640353,SNB_19
83628,HCC_2998
353451,T47D
800948,U251
613009,MDA_MB_435
139105,MDA_N
756399,MDA_MB_231
800994,DU_145
249992,HOP_92
800882,CCRF_CEM
9948,NCI_H522
51148,HT29
666595,COLO205
100058,RXF_393
800072,T47D
756146,ACHN
125066,HT29
175151,HCC_2998
756411,OVCAR_8
756167,SK_MEL_28
802113,PC_3
799342,PC_3
153858,A498
756201,MDA_MB_435
126771,NCI_ADR_RES
756266,UACC_257
767334,M14
400978,SK_MEL_28
33832,A498
695404,MOLT_4
663282,MALME_3M
756309,EKVX
719214,CCRF_CEM
50256,T47D
756479,M14
756285,SNB_75
684362,RPMI_8226
756156,MDA_MB_231
628134,SK_MEL_28
673591,CCRF_CEM
756302,KM12
799356,HOP_92
708248,HL_60
756287,LOXIMVI
800959,MALME_3M
381837,EKVX
767341,COLO205
648786,SF_295
727680,NCI_H522
756460,HCT_15
708935,SF_268
800783,CCRF_CEM
800086,UACC_257
767333,OVCAR_8
800979,CCRF_CEM
663299,OVCAR_3
51355,KM12
799335,UACC_257
756391,RXF_393
756164,T47D
727631,UO_31
756384,SR
663299,MDA_MB_231
4320,IGROV1
756170,RXF_393
756388,EKVX
648784,COLO205
163027,SK_MEL_28
356885,SNB_75
756270,HCC_2998
648784,SK_MEL_28
786035,COLO205
261726,UACC_62
24818,NCI_ADR_RES
767335,OVCAR_8
756343,A549
719328,MALME_3M
799350,DU_145
756431,A498
26271,SR
349438,SR
756189,UO_31
126849,SNB_19
648789,IGROV1
322921,SF_295
756422,SNB_75
700089,RXF_393
800936,SF_539
127755,U251
178249,SK_MEL_5
756270,SF_295
800080,ACHN
756232,ACHN
756406,M14
719328,OVCAR_3
21206,OVCAR_8
30706,EKVX
164011,SR
141537,HL_60
122023,OVCAR_4
9948,RXF_393
606194,PC_3
800081,T47D
667641,SK_MEL_5
756171,HL_60
70929,OVCAR_4
756166,UACC_257
756165,A549
756386,KM12
33832,SK_MEL_28
799348,LOXIMVI
600285,UACC_257
65346,UACC_62
756373,COLO205
656667,SK_MEL_28
756459,UACC_257
844,OVCAR_3
800101,COLO205
800081,SK_MEL_5
348948,MALME_3M
756175,A498
167780,HL_60
756387,HOP_92
756204,MOLT_4
756145,IGROV1
400978,COLO205
330499,MALME_3M
800860,SK_MEL_28
799342,M14
756143,MDA_MB_435
756717,HL_60
799327,SF_268
756324,SK_MEL_28
695406,HL_60
660030,ACHN
800985,UACC_257
708935,SNB_75
654663,NCI_ADR_RES
663322,MDA_MB_435
756479,UACC_257
708935,ACHN
276382,M14
613729,NCI_H522
701996,NCI_H522
664168,SF_268
93819,NCI_H522
756388,OVCAR_8
767329,HCC_2998
756311,UO_31
339638,MDA_MB_231
756363,SF_268
156130,A549
696259,SNB_75
800076,SF_295
33832,DU_145
182986,COLO205
756266,SR
326233,IGROV1
800101,SK_MEL_5
799334,SF_539
21206,MALME_3M
83628,MOLT_4
93819,NCI_ADR_RES
1390,HL_60
800863,HL_60
800860,PC_3
756152,A549
800081,LOXIMVI
752506,M14
11779,U251
756279,MOLT_4
719214,HOP_92
660030,CCRF_CEM
683864,MDA_MB_435
167780,HCC_2998
33434,A498
767337,HOP_92
756201,A549
800961,A549
294734,COLO205
800783,KM12
755,SNB_75
756163,T47D
756154,HL_60
148823,ACHN
126771,UACC_257
674621,KM12
800983,SNB_75
800072,HCT_15
756311,CCRF_CEM
756363,HOP_92
756331,RPMI_8226
767269,SNB_75
756175,SK_MEL_5
764334,ACHN
32743,M14
125066,RXF_393
122023,SK_MEL_28
756251,OVCAR_4
70929,T47D
661583,HCC_2998
30706,HCC_2998
66357,SF_268
32946,MALME_3M
695404,COLO205
767335,OVCAR_3
756162,SF_268
349155,HCT_15
95466,NCI_ADR_RES
756387,OVCAR_8
800080,SK_MEL_28
400978,A549
802113,HL_60
767361,OVCAR_8
800806,NCI_H522
32065,EKVX
353451,OVCAR_8
9364,A498
654663,MDA_N
6396,SR
800778,RXF_393
800813,T47D
634724,IGROV1
700089,HOP_92
779374,MALME_3M
1390,MALME_3M
800933,U251
767399,SR
800849,MDA_MB_231
325014,UACC_257
261726,SK_MEL_5
82151,LOXIMVI
756373,OVCAR_4
756336,SF_268
9856,A498
126849,UO_31
800864,HCT_15
677423,SK_MEL_28
1390,UACC_257
800847,CCRF_CEM
791571,T47D
77037,SNB_75
696860,OVCAR_8
727368,T47D
756213,NCI_ADR_RES
168597,NCI_ADR_RES
741899,IGROV1
756393,PC_3
800873,OVCAR_8
803712,KM12
756238,SF_295
732517,OVCAR_4
756279,NCI_H522
633713,A498
375574,HCC_2998
799342,COLO205
375575,MOLT_4
767269,HOP_92
756384,MALME_3M
24818,MDA_MB_435
767335,SR
756290,SNB_75
28130,OVCAR_4
708077,HCC_2998
756368,MOLT_4
756177,SF_295
766811,UACC_257
26980,T47D
1026,EKVX
33434,HCC_2998
756279,OVCAR_4
756213,LOXIMVI
204985,CCRF_CEM
266748,HT29
800882,RPMI_8226
767365,SF_268
799335,NCI_ADR_RES
59729,KM12
703744,SK_MEL_5
800870,COLO205
756285,MALME_3M
268791,OVCAR_4
800992,OVCAR_8
800089,HT29
757345,MALME_3M
813783,SF_295
126771,SF_295
2654,RPMI_8226
800883,A498
756232,OVCAR_3
756421,SF_295
407286,KM12
51148,SK_MEL_5
79389,SF_268
708077,IGROV1
613729,SNB_75
325014,COLO205
663322,HCC_2998
800779,NCI_ADR_RES
756173,SK_MEL_5
756404,A549
6396,ACHN
216128,RXF_393
640199,A498
684906,HCT_15
178249,HL_60
264880,EKVX
756202,SR
800081,OVCAR_8
21729,LOXIMVI
756158,SF_539
800863,NCI_ADR_RES
695405,UACC_257
684363,UACC_62
800985,SF_295
800075,ACHN
800940,HCC_2998
756342,OVCAR_4
756339,HL_60
749675,SF_295
756145,UACC_257
322921,SF_539
717695,SK_MEL_28
740565,HOP_92
132319,T47D
756380,KM12
756477,MDA_MB_435
756319,HCT_15
132319,UACC_62
756408,UACC_62
661583,RPMI_8226
8120,SF_539
756179,HL_60
756388,SK_MEL_5
33669,RPMI_8226
684362,UACC_62
141633,A498
127755,A549
756162,RXF_393
756173,ACHN
70929,PC_3
132791,HT29
800810,UO_31
756479,T47D
756324,MALME_3M
25953,T47D
381837,U251
756174,A549
756336,OVCAR_4
756287,HOP_92
800871,NCI_ADR_RES
767337,SR
756309,DU_145
756238,IGROV1
756401,MDA_MB_435
757345,UACC_62
676181,HL_60
93419,SF_268
606195,MDA_N
756459,UACC_62
756180,MOLT_4
182986,SK_MEL_5
756152,COLO205
719214,KM12
666595,UACC_62
767333,A549
132319,LOXIMVI
216128,SK_MEL_5
88468,NCI_H522
606194,A549
66357,NCI_ADR_RES
756279,A549
800075,MDA_MB_435
22842,HT29
756389,EKVX
215139,NCI_H522
600032,IGROV1
800076,M14
750690,OVCAR_4
756486,U251
153858,DU_145
727368,SNB_19
756143,EKVX
674621,LOXIMVI
767338,RXF_393
767269,OVCAR_3
330500,HCT_15
381838,SK_MEL_28
676182,KM12
756175,MALME_3M
758667,RXF_393
95466,A549
800780,PC_3
756290,MOLT_4
400978,UACC_62
356885,RPMI_8226
756212,SNB_19
756232,MDA_MB_231
756260,MOLT_4
45383,HT29
800934,NCI_ADR_RES
791571,UACC_62
73754,SR
800072,KM12
182986,HCT_15
758194,UACC_257
88468,SF_268
356885,RXF_393
800863,SNB_19
282752,OVCAR_3
708077,MDA_MB_435
251820,MOLT_4
406472,HCC_2998
800851,A498
96019,OVCAR_8
697726,SK_MEL_5
800077,SK_MEL_28
145668,T47D
269896,M14
666595,OVCAR_3
721,T47D
695942,A549
756189,A549
801013,UACC_257
757345,UO_31
122819,U251
756338,SF_539
756460,LOXIMVI
633782,A498
9856,HT29
800767,MDA_MB_435
767336,SK_MEL_5
349155,SNB_19
756266,UACC_62
756373,SF_295
756265,SF_268
156130,SNB_75
695406,CCRF_CEM
756175,RXF_393
74859,MDA_MB_231
756154,MDA_MB_435
145668,MDA_N
800075,SF_295
756293,UACC_62
349155,HL_60
800851,RPMI_8226
641065,COLO205
667641,NCI_ADR_RES
68075,RXF_393
737370,OVCAR_8
800936,MDA_MB_435
756336,MOLT_4
756143,MDA_MB_231
756364,HT29
767341,MALME_3M
756232,A549
38270,NCI_ADR_RES
6396,COLO205
767329,OVCAR_3
800779,SR
666096,DU_145
276382,RXF_393
756358,OVCAR_8
756311,SNB_19
18334,EKVX
350895,SK_MEL_28
803712,SF_539
756344,HT29
757,HCC_2998
800778,COLO205
800933,UO_31
178249,RPMI_8226
676180,T47D
19912,SR
756341,SF_295
624589,SF_295
800944,A498
800773,MOLT_4
799348,HCT_15
139105,COLO205
756298,SF_268
756180,COLO205
695788,HT29
800984,SF_268
756397,MOLT_4
756200,UO_31
609395,U251
756164,UACC_62
175151,EKVX
8120,RPMI_8226
756397,EKVX
344025,A549
767365,UACC_257
756155,NCI_ADR_RES
690274,U251
648772,U251
375574,HT29
701996,CCRF_CEM
779374,CCRF_CEM
695404,EKVX
9908,HT29
606195,UO_31
303812,M14
756408,DU_145
96019,MOLT_4
727676,DU_145
3088,SF_268
756170,T47D
756355,HCC_2998
767292,U251
800783,HL_60
756460,KM12
727631,U251
77037,NCI_ADR_RES
800858,A498
83628,EKVX
65104,MDA_N
633555,HCT_15
726188,OVCAR_3
95466,PC_3
33434,MDA_MB_435
756341,A549
756166,MDA_MB_435
727676,SF_268
764334,COLO205
800980,SF_295
756313,COLO205
756293,RXF_393
663299,SNB_19
9364,SF_268
93419,A549
626715,T47D
696860,CCRF_CEM
76387,MDA_MB_435
756272,MDA_MB_231
799327,NCI_ADR_RES
637037,NCI_H522
756216,U251
756381,HCC_2998
756251,SK_MEL_28
736241,SF_268
5889,NCI_H522
756149,HT29
756404,CCRF_CEM
804962,MOLT_4
339555,NCI_ADR_RES
756309,LOXIMVI
138780,HCT_15
800855,HT29
801010,CCRF_CEM
703744,PC_3
690274,SF_295
308606,OVCAR_8
791571,OVCAR_3
61805,OVCAR_4
736241,SK_MEL_28
695405,MDA_N
663299,HL_60
800962,HCT_15
800070,NCI_H522
138925,RXF_393
182986,EKVX
200737,RPMI_8226
756409,HCC_2998
727631,ACHN
6396,SK_MEL_28
122819,M14
354646,DU_145
708929,RXF_393
695788,DU_145
756285,HCC_2998
667640,HL_60
800980,SF_268
662382,A549
356885,A549
756303,M14
695404,UACC_62
112152,NCI_H522
767292,KM12
756160,SK_MEL_5
111533,A549
767292,A498
755,SR
756179,MOLT_4
756342,ACHN
756336,U251
142227,OVCAR_3
708929,EKVX
178249,MOLT_4
268791,LOXIMVI
844,HCT_15
750690,UACC_257
800961,M14
708929,HT29
783840,HL_60
269757,IGROV1
799348,IGROV1
643407,HCC_2998
204985,SK_MEL_28
756285,A549
45383,T47D
786035,SR
800934,OVCAR_4
633782,SNB_19
694501,OVCAR_3
148823,OVCAR_4
800851,NCI_ADR_RES
750690,COLO205
756276,SR
756387,SF_268
756302,NCI_H522
799362,SNB_19
45410,HCC_2998
727680,SF_295
803712,SF_295
800851,HOP_92
756266,OVCAR_4
799346,A549
406472,EKVX
166520,MDA_N
648789,A498
712184,ACHN
800948,OVCAR_8
756406,RXF_393
800944,HOP_92
719344,SNB_75
266748,NCI_ADR_RES
767267,SK_MEL_28
731155,HCT_15
66357,SK_MEL_5
756192,U251
381838,KM12
756374,PC_3
326233,COLO205
799342,NCI_H522
800803,EKVX
756316,SF_268
756477,HT29
381838,MOLT_4
708077,HT29
756338,T47D
19912,EKVX
325014,SF_539
756339,OVCAR_3
741899,UACC_62
800089,RXF_393
756246,SR
126849,A498
756272,HOP_92
800882,SK_MEL_5
106399,SR
49842,DU_145
727631,UACC_62
755,UACC_257
756140,OVCAR_4
756412,SF_268
756355,RPMI_8226
756284,M14
65346,SNB_19
756391,A498
767338,LOXIMVI
756311,A498
34462,SNB_75
756408,SNB_75
756200,IGROV1
27640,ACHN
708929,M14
800860,SF_539
603071,M14
89201,HCC_2998
626715,HOP_92
799335,RXF_393
633782,SF_539
756183,UACC_62
606194,SF_539
620753,MALME_3M
613729,UACC_62
756276,HL_60
269896,PC_3
799348,RPMI_8226
695405,ACHN
756409,SF_268
648789,RPMI_8226
249992,A549
800072,MALME_3M
800794,HCC_2998
756162,SK_MEL_28
767333,MDA_MB_435
703147,SK_MEL_5
264880,SK_MEL_28
756392,IGROV1
626715,SNB_75
695788,M14
756402,ACHN
6396,DU_145
737370,DU_145
676674,HOP_92
9948,SNB_19
8120,UO_31
33832,U251
733608,NCI_H522
756292,HT29
756295,LOXIMVI
693567,MDA_N
613011,T47D
243023,MDA_N
141633,UACC_257
23759,MDA_MB_435
764334,SF_295
26980,SR
756154,DU_145
26271,A498
633555,SF_295
686673,OVCAR_3
756284,HCT_15
200737,HL_60
779374,HT29
800961,UACC_257
276382,HT29
19492,NCI_H522
701996,SF_268
684362,NCI_ADR_RES
129943,HCC_2998
685357,SF_295
132791,CCRF_CEM
740565,A498
77037,IGROV1
51148,MDA_N
800859,T47D
613729,MDA_MB_231
767292,CCRF_CEM
767341,HCC_2998
767329,ACHN
756397,DU_145
178249,SF_539
243023,NCI_H522
634724,SK_MEL_28
756163,UO_31
38270,IGROV1
800851,CCRF_CEM
717695,MDA_N
727631,IGROV1
33669,DU_145
756421,A549
800101,DU_145
142227,SF_295
640353,SF_295
32743,NCI_ADR_RES
77213,ACHN
800979,SNB_19
756337,SF_295
756319,UACC_257
800872,ACHN
800101,EKVX
65346,A549
661583,SK_MEL_5
791792,HOP_92
767399,HT29
138780,PC_3
756167,CCRF_CEM
756158,PC_3
756140,RXF_393
125066,EKVX
803712,UACC_257
756370,NCI_H522
756313,MDA_MB_231
756370,MOLT_4
100058,OVCAR_3
756174,EKVX
65104,A549
800072,LOXIMVI
25953,HCT_15
132319,OVCAR_3
696259,IGROV1
282752,UACC_62
269757,SF_268
637037,OVCAR_3
800806,EKVX
756167,UACC_257
407808,MOLT_4
756265,ACHN
727632,SNB_19
756324,A498
614495,U251
756402,SF_539
693567,NCI_ADR_RES
800944,CCRF_CEM
756309,HT29
174121,M14
800883,OVCAR_8
756149,DU_145
786035,PC_3
122023,EKVX
800077,CCRF_CEM
756180,MALME_3M
620753,SNB_75
756381,OVCAR_4
756384,KM12
329680,IGROV1
381838,UACC_62
695942,T47D
24559,UACC_257
756387,NCI_ADR_RES
756344,U251
740,UACC_62
630176,MALME_3M
756370,PC_3
153858,SNB_75
800091,HT29
708935,M14
800778,SF_295
642492,COLO205
756374,LOXIMVI
695788,OVCAR_8
756422,RPMI_8226
756401,DU_145
114781,KM12
70929,LOXIMVI
756204,SK_MEL_28
800841,SK_MEL_5
756334,T47D
756160,SF_268
9948,MDA_MB_435
1906,HOP_92
726188,ACHN
339004,LOXIMVI
758965,LOXIMVI
693567,UACC_62
800946,RPMI_8226
628503,HL_60
756460,M14
182986,HL_60
756258,UACC_62
167780,UACC_62
757831,SNB_75
703744,RXF_393
138780,COLO205
800946,MDA_MB_231
33434,SK_MEL_5
180973,A498
320846,RPMI_8226
613012,COLO205
19492,UO_31
766811,SF_539
800949,NCI_H522
665564,COLO205
406472,SNB_75
800883,COLO205
139105,UACC_62
45383,OVCAR_8
755,MDA_MB_435
767334,HCT_15
646244,MALME_3M
94743,SR
25953,SF_268
45410,COLO205
664167,CCRF_CEM
23759,MOLT_4
141633,PC_3
767341,RPMI_8226
5890,SNB_75
756167,OVCAR_4
111533,NCI_H522
767269,COLO205
3894,EKVX
756201,HCT_15
800813,HOP_92
33434,UACC_62
600285,MOLT_4
695406,T47D
18334,MOLT_4
740565,NCI_H522
65104,HT29
674621,MDA_MB_231
249992,COLO205
800080,RXF_393
708077,SK_MEL_5
708248,UACC_62
752,U251
756179,RXF_393
799328,UO_31
100058,MOLT_4
800081,SF_295
800859,KM12
756151,CCRF_CEM
153858,LOXIMVI
756270,SK_MEL_28
800883,KM12
676181,CCRF_CEM
756136,RXF_393
800080,A549
767336,MDA_MB_231
800936,UACC_62
209835,SR
731155,A498
756389,DU_145
756171,EKVX
70929,A498
767329,SNB_75
756156,DU_145
756170,OVCAR_3
681239,COLO205
285166,NCI_H522
269757,SF_295
720515,OVCAR_8
756213,UO_31
800946,SF_539
800863,UACC_257
756293,SK_MEL_5
122819,SF_539
167780,MOLT_4
139105,SF_268
180973,IGROV1
800992,UO_31
800091,CCRF_CEM
756391,U251
606985,HOP_92
800885,NCI_ADR_RES
800111,M14
756266,DU_145
756331,A498
756265,MALME_3M
756139,SR
756336,SR
756299,HOP_92
756258,T47D
800773,SR
756391,SF_295
727676,MALME_3M
756212,OVCAR_8
756408,COLO205
664168,NCI_ADR_RES
350895,COLO205
756302,MALME_3M
758667,A549
633713,IGROV1
654284,KM12
703147,RPMI_8226
800767,A549
619130,UACC_62
756162,M14
330499,HCT_15
804962,A549
756279,SNB_75
19492,MALME_3M
695404,RPMI_8226
800081,UO_31
756166,HCT_15
32065,NCI_ADR_RES
33434,UACC_257
756258,UO_31
661583,COLO205
756152,OVCAR_4
756258,MALME_3M
756319,MDA_MB_231
18334,OVCAR_4
756410,A498
800105,UACC_257
633782,ACHN
800980,MDA_MB_435
112152,KM12
615484,T47D
799348,CCRF_CEM
5889,HT29
51355,ACHN
813783,U251
38876,HT29
70929,U251
756139,DU_145
19912,ACHN
767269,NCI_H522
613012,CCRF_CEM
756327,SK_MEL_5
276382,UACC_62
695406,A498
180973,NCI_H522
767361,ACHN
685357,SF_539
127755,UO_31
756327,SNB_19
802113,CCRF_CEM
791571,MALME_3M
756145,HL_60
111533,OVCAR_4
756146,MDA_MB_435
756158,UACC_62
95466,HOP_92
695406,PC_3
800859,SNB_75
251222,OVCAR_4
76387,OVCAR_3
107124,UACC_62
799362,OVCAR_3
800847,NCI_ADR_RES
801006,OVCAR_3
695405,SK_MEL_28
756324,HCT_15
623310,KM12
756282,PC_3
666595,SNB_75
727676,LOXIMVI
666096,HT29
756272,HCT_15
339555,MOLT_4
647389,UO_31
3088,SK_MEL_28
727631,NCI_H522
800803,HL_60
18334,T47D
269757,SK_MEL_5
204985,MALME_3M
32065,HCC_2998
719344,HCT_15
800810,CCRF_CEM
800938,UO_31
330500,OVCAR_8
800940,SK_MEL_28
809693,HT29
820799,NCI_H522
111533,A498
736241,SNB_19
800782,SF_539
708929,RPMI_8226
45410,HCT_15
756290,HCC_2998
756285,SK_MEL_5
303812,HOP_92
800936,EKVX
674621,UO_31
703147,SF_539
756290,U251
800076,OVCAR_3
666595,MDA_N
673591,SF_295
757,OVCAR_3
14975,OVCAR_3
645777,LOXIMVI
800946,MOLT_4
643407,OVCAR_3
186,SK_MEL_28
800980,HT29
694501,NCI_ADR_RES
613729,ACHN
756179,EKVX
666096,MDA_MB_231
800949,OVCAR_3
800863,SF_268
756156,MOLT_4
656667,RXF_393
732664,MDA_MB_231
5889,KM12
800870,LOXIMVI
645777,UACC_62
800089,COLO205
348948,UO_31
18334,MDA_MB_435
38876,UACC_257
802113,HT29
756163,UACC_257
820799,SK_MEL_28
756459,T47D
756293,NCI_ADR_RES
6396,SNB_19
756208,SR
325663,OVCAR_3
799325,SK_MEL_5
129943,M14
764334,RXF_393
756327,HT29
767361,HCT_15
733608,RXF_393
125066,OVCAR_3
68075,U251
732517,MALME_3M
684906,EKVX
800084,OVCAR_4
733608,NCI_ADR_RES
800794,MALME_3M
138925,COLO205
741899,HCT_15
756309,UACC_62
24559,MALME_3M
756162,COLO205
88468,MALME_3M
800864,ACHN
799334,DU_145
38721,SNB_75
642492,MALME_3M
400978,MOLT_4
799356,SR
681239,OVCAR_3
122819,UACC_62
731155,UACC_257
27640,U251
684362,U251
138925,ACHN
609395,SK_MEL_5
766811,HOP_92
799348,HCC_2998
641484,RPMI_8226
758667,UO_31
756290,T47D
756404,HT29
756380,PC_3
756282,RXF_393
767276,MALME_3M
767276,U251
663284,RXF_393
676182,MDA_MB_435
696860,DU_145
767337,A549
34462,HCT_15
756343,UACC_62
799350,EKVX
269142,A549
654284,UACC_62
251222,HL_60
325014,CCRF_CEM
25953,HL_60
23759,SNB_75
799327,IGROV1
800767,CCRF_CEM
756173,HL_60
800806,SR
294734,EKVX
667640,MDA_MB_231
756156,MALME_3M
3894,MOLT_4
756317,KM12
844,CCRF_CEM
750690,HT29
330499,SF_295
736241,OVCAR_8
800859,OVCAR_8
33669,SNB_19
330500,SK_MEL_5
800979,UACC_62
800858,SK_MEL_5
727631,KM12
756344,UO_31
45383,MDA_N
800938,U251
756313,HOP_92
756370,SR
268791,UACC_62
148823,UO_31
285166,COLO205
282752,MOLT_4
799328,HCT_15
166520,KM12
620753,DU_145
648784,MALME_3M
756313,UACC_62
51148,SF_295
736241,NCI_ADR_RES
83628,HT29
767292,SNB_75
800782,RPMI_8226
756202,SF_539
756344,SK_MEL_5
756232,MDA_MB_435
756177,SK_MEL_5
756356,SF_295
756154,NCI_ADR_RES
800102,OVCAR_8
178249,UO_31
756337,COLO205
752506,RXF_393
269142,LOXIMVI
269142,OVCAR_3
756176,SF_268
756287,UACC_257
344025,NCI_H522
749675,MALME_3M
26271,U251
756317,HOP_92
268791,SK_MEL_28
521777,HOP_92
800077,UO_31
693567,U251
756299,SF_295
756177,HOP_92
26271,DU_145
73754,T47D
2654,MALME_3M
800998,PC_3
70929,SF_539
166520,IGROV1
77037,A549
59729,UACC_62
684906,KM12
799356,RPMI_8226
758965,T47D
756156,SR
606194,SNB_19
756338,SK_MEL_5
620753,HOP_92
756145,SNB_75
756313,SR
216128,DU_145
641484,SF_268
241240,MOLT_4
767341,T47D
38270,HT29
681239,SK_MEL_5
733608,MOLT_4
755,SF_539
800076,SF_539
800086,OVCAR_8
23759,U251
800105,ACHN
643406,COLO205
756339,MDA_MB_231
719345,HT29
756299,EKVX
800858,KM12
640199,UACC_257
809693,MALME_3M
603071,LOXIMVI
674621,SK_MEL_28
666096,U251
93819,PC_3
18334,A549
696860,SNB_19
720515,SNB_75
800948,HCC_2998
690274,ACHN
756139,LOXIMVI
756410,CCRF_CEM
756344,MDA_MB_435
330500,HL_60
767336,PC_3
1026,KM12
756143,UACC_62
799350,HOP_92
126771,NCI_H522
294734,OVCAR_3
801006,SNB_19
19492,OVCAR_4
799338,SF_295
767275,SF_268
756176,HT29
51355,UO_31
615484,A549
126849,HCT_15
756299,UO_31
50256,MDA_MB_231
626715,PC_3
756386,UACC_257
32946,SF_539
1895,OVCAR_8
799342,UO_31
800085,IGROV1
756314,SK_MEL_5
96019,UO_31
122819,OVCAR_4
349155,SK_MEL_28
800864,MDA_MB_435
756166,CCRF_CEM
767335,IGROV1
756189,HL_60
600285,RPMI_8226
800102,U251
756165,SR
407808,OVCAR_4
756163,COLO205
296961,HCT_15
167780,DU_145
9364,KM12
3970,MALME_3M
33832,COLO205
756176,MDA_MB_435
19912,KM12
756401,SF_295
737370,LOXIMVI
107124,OVCAR_8
19492,RXF_393
326231,SK_MEL_5
800985,SNB_19
800091,MDA_MB_231
65346,OVCAR_8
756292,OVCAR_8
756370,UACC_257
756145,U251
799346,LOXIMVI
375575,OVCAR_4
732664,T47D
756238,OVCAR_3
663285,SK_MEL_28
800806,HOP_92
756175,HT29
182986,MALME_3M
26980,SNB_19
665564,SF_268
1895,MDA_N
752,OVCAR_4
756397,MDA_MB_435
708929,OVCAR_3
1895,A549
174121,MDA_MB_231
758667,MDA_MB_435
664168,HCT_15
756212,NCI_H522
266748,A498
